yy;aeronautica_6686;aeronautica_6690;aeronautica_6691;aeronautica_6692;aeronautica_6693;aeronautica_6694;aeronautica_6697;aeronautica_6707;aeronautica_6709;aeronautica_6711;aeronautica_6718;aeronautica_6720;aeronautica_6721;aeronautica_6723;aeronautica_6729;aeronautica_6730;aeronautica_6733;aeronautica_6736;aeronautica_6758;aeronautica_6769;aeronautica_6771;aeronautica_6773;aeronautica_6776;aeronautica_6777;aeronautica_6779;aeronautica_6782;aeronautica_6784;aeronautica_6794;aeronautica_6800;aeronautica_6803;aeronautica_6810;aeronautica_6812;aeronautica_6817;aeronautica_6819;aeronautica_6820;aeronautica_6821;aeronautica_6822;aeronautica_6826;aeronautica_6827;aeronautica_6828;aeronautica_6836;aeronautica_6839;aeronautica_6841;aeronautica_6850;aeronautica_6851;aeronautica_6853;aeronautica_6856;aeronautica_6858;aeronautica_6859;aeronautica_6865;aeronautica_6869;aeronautica_6874;aeronautica_6876;aeronautica_6881;aeronautica_6883;aeronautica_6884;aeronautica_6889;aeronautica_6891;aeronautica_6893;aeronautica_6897;aeronautica_6901;aeronautica_6902;aeronautica_6906;aeronautica_6919;aeronautica_6922;aeronautica_6923;aosta_105;aosta_106;basilicata_48;bolzano_102;bolzano_107;bolzano_176;bolzano_223;bolzano_28;bolzano_39;bolzano_5;bolzano_77;bolzano_83;calabria_108;calabria_140;calabria_18;calabria_2;calabria_26;calabria_265;calabria_380;emilia_12652;emilia_13119;emilia_9013;emilia_9036;emilia_9045;emilia_9075;emilia_9139;emilia_9146;emilia_9200;emilia_9210;emilia_9225;emilia_9277;emilia_9284;emilia_9371;emilia_9387;emilia_9588;lazio_240;lazio_276;lazio_281;lazio_282;lazio_289;lazio_333;marche_101;marche_104;marche_108;marche_109;marche_110;marche_123;marche_142;marche_151;marche_25;marche_605;marche_609;marche_701;marche_702;marche_703;sicilia_136;sicilia_147;sicilia_149;sicilia_22;sicilia_29;sicilia_48;sicilia_56;sicilia_60;sicilia_66;sicilia_82;sicilia_83;sicilia_85;sicilia_87;sicilia_9;toscana_17;toscana_464;trentino_6521;trentino_6525
1971;NA;NA;0.2726490532313144;0.3068337598412745;-0.03331916675357127;-0.21934231415717864;-0.10160796869947797;NA;-0.15052627340515556;NA;NA;-0.3217227361499235;0.1665127039226224;0.09774794852492263;-0.39520734750848163;-0.2409970117778233;NA;NA;0.6289555318455329;-0.3528989579170059;0.6413576713613036;-0.4406803679573432;-0.6893785926072162;NA;-0.546757321899995;-0.14960740865137367;NA;-0.8259473527183481;-0.2121182381188529;-0.20505905797203816;NA;NA;-0.6329535736222347;NA;-0.5686673697456808;-0.3627067553681842;-0.4468832353724075;-0.4221239046805776;-0.33497502192255624;-0.174583189350475;-0.22358085600164568;NA;-0.7211618041462469;-0.4397156810897851;-0.1680159890168884;-0.3656596128682157;-0.3035757498043097;0.13515199314471005;-0.4247635279893345;-0.40443177368584715;-0.07095492286578242;-0.45905773394794025;NA;-0.3762955498686811;-0.20202742396022266;-0.3773115240820104;-0.1532906513595922;-0.0075909276799634995;NA;-0.42623529253839365;-0.4853227697489153;NA;NA;-0.04703875537361135;-0.29667751664379516;0.05341061441091277;0.15973074393594544;0.34534064083549615;-0.504742587881478;0.19560263359467345;-0.052367276103371885;-0.33060344553609067;-0.025552799701019757;-0.0776005875870308;-0.05894450326906142;0.3856479357207596;0.17460133988596116;-0.010888623161537672;-0.7688529266959812;-0.46270308590031917;-0.08050183741470285;-1.5770706903132705;-0.800467984987451;0.3148484843031554;-0.18000488878937126;-0.7302590084977263;0.31457921495928254;-0.6265840763693937;0.17336539693569764;-0.0965898267655163;-0.23305505108977265;-0.09611071244824654;-0.24363799871697545;0.32887942453859864;-0.00516271606900176;-0.4731424507803812;0.10504218846762292;0.02407358158301065;-0.15939224313007472;-0.1380584968012668;-0.3383618916668141;-0.3524349465181409;-0.1899562251737983;-0.2870087316162171;-0.6404736325193774;-0.4337812869678839;-0.3327679903008036;-0.24560083542225541;-1.4626581151308624;-0.6788633416906498;-0.2844191549441435;-0.4130620358751713;-0.44716844960925783;-0.07713256398670776;-0.022145727251581704;-0.5307309161246483;-0.6877379484292101;-0.10970957209037735;-0.35769237678442245;-0.06662502092271883;-0.19088216499057875;-0.31572401053167987;-0.4669381573294267;-0.3468217086645886;-0.3071371611173017;0.1075680665679144;-0.20739223405249874;-0.3230415739636463;-0.7869427176541048;-0.8133910226262842;-0.8070964250802959;-0.4088476964009491;-0.462210528015067;-0.40800635986552436;-0.28961518851312995;-0.3764298522715448;-0.30352128769702347;-0.45317677083431107;0.14214694662339245
1972;NA;NA;-0.07777068121789732;-0.13270084209738742;0.09343553865102283;0.04512221433126484;0.030786005204507028;NA;-0.4776418074200226;NA;NA;0.5284602272838743;0.521671787207401;0.5296703446617226;0.0976257386366175;0.3054281387421547;NA;NA;0.03773627588211692;0.5459224838966499;-0.049234189966098185;0.14670084926814475;-0.23139468730777502;NA;0.2971565727271921;-0.09569126284562834;NA;-0.06188666800693987;-0.21445317376163064;0.1315920711485017;NA;0.037490553753695366;0.014577060062459068;NA;-0.12027727140007727;0.19493732005954012;0.15258252905720582;-0.637275989649126;0.23305029721510984;-0.22232371968694498;0.06646040677710374;NA;-0.37768223248814436;0.03522967265423382;0.016855075834710576;0.16750161565730615;0.03896609563241782;1.1507846826650532;-0.056911991008210094;0.2746980235654739;0.001916637967401158;-0.24343247211300145;NA;-0.15389888337857727;0.010564123967808925;-0.08220547591561811;0.2135921284486617;0.2390182677223347;NA;-0.27804735885546705;0.14554369322822502;NA;NA;0.3506572295832182;-0.18365819385806503;0.10156575151209957;-0.5008365530607177;-0.1677779918604445;-0.19289110386926023;0.0642223742235909;-0.15982110487255097;0.5439666897111861;-0.47154404658909654;-0.06367175131392318;-0.2153666522176283;-0.10810283674247145;-0.10542480749279992;0.5654185611879161;1.0095960112774272;-0.4121316838133442;0.051587212146538164;0.4415825310791046;-0.029365172338476242;-0.26899833844522547;0.18882072432572983;0.744818127473458;0.19700772900487173;0.6703756407766415;0.6634295555246057;-0.07051261575504597;0.1820232104706916;-0.1752549556108427;0.45858788718799914;0.36670136514279683;0.4657939906774722;0.55900515149375;1.1152663352268086;-0.032017864821283215;-0.09691126779592896;9.295101553163931e-4;0.529986979212647;-0.06901202952041885;-0.029437196093867968;-0.024894993327562176;0.12837539726680447;-0.34557770538693866;-0.05003578785364127;-0.0078347328744508;0.053974143816468256;0.4033595867836697;0.0700297256462834;-0.15017467867051693;-0.3618479656500089;0.2461398551032863;0.5719087556836016;0.21921732883889078;0.10207562308764295;0.16374254401746668;-0.03832253021769105;-0.05154706834754741;-0.676199382533881;-0.3382528785861325;-0.47268813084497197;-0.4283298658763055;-0.22206819118598453;0.29547511054976283;0.11973771191921578;-0.12678782199938254;-0.10841099369273621;-0.7688981116317049;-0.30031956101616686;-0.23271839929834925;-0.6111527389372551;-0.01726411098228553;-0.1494308567158953;0.07012385820040823;0.06218769131748125;0.4925811419981292;-0.18940409333281938
1973;-0.5201175655304388;-0.017460627343157675;-0.02542826371697038;-0.1130270422845443;0.7478987416820788;-0.5079732665381309;-0.18303552489066055;-0.2388234090404513;0.05002992219136182;-0.3717381046419952;-0.3345127703963122;-0.10341692457798235;-0.28175086494578583;0.030368276225894775;-0.24967344469148678;-0.3869436323615414;-0.2752483695649719;0.056267085261117344;-0.02776937854873207;-0.022331881624122474;0.377673595580454;-0.19417883185903229;1.0228161031377212;-0.2344108047389657;-0.28613999135635826;-0.12111714757351599;-0.26055880575311896;-0.7046775114485069;0.0485813266532924;0.02002046159997306;-0.9798351767749844;0.2615205205116933;-0.0868219812003197;0.6063928303828323;-0.539749038972511;-0.27786842088719155;-0.10529198318744015;-0.6837740466533004;0.06247889512813387;-0.19204332583369244;0.19608811481248622;0.11425754214940298;-0.5751573591721133;-0.08079543019372792;-0.5601972486175022;-0.22413372465434023;0.34832645193660206;-0.17655051581586356;0.03286576028511412;0.35886687689728625;-0.5664842367418714;-0.2335727594612962;-0.08023751599285056;-0.2891078898584407;0.22467380491842448;-0.08331885291887176;-0.34878182762245835;0.5860204924164396;0.1161921005089912;-0.09747185167817918;0.05063729169501663;-0.1523844754841086;-0.052806411572774437;-0.14588227246981766;0.07576793217262079;0.08997359444163422;-0.048303050226881084;0.32845892040538865;-0.04003380651947097;0.049766740097489603;0.09837517141326924;0.16777085041885087;-0.4202212584823817;0.11638302736432611;0.08247894783180909;0.04552376777401079;0.009636018469027174;0.04355939668414638;0.5905857573797988;0.0505259207561064;NA;0.3089066522366526;0.3904895162926305;0.7338813824086348;-0.1387952113700166;-0.43008043706915444;-0.3458105699869538;-0.3238607020734383;-0.045913276899427924;-0.23270925840914103;0.2226016309378771;-0.19375344158291075;-0.016664112388250274;-0.20829479461142686;0.31576918357257533;-0.5461103207240576;-0.646184968691125;0.2164134609904651;-0.20780622162469875;-0.1141186694799039;-0.10404417533296773;-0.012296057629253454;-0.018200592813327532;-0.1619287264958893;-0.11250048775535415;-0.1772496689443308;0.04494706346263655;-0.4085597447924547;-0.30521827898135;-0.1987001312451815;-0.10753807455499853;-0.279934795731803;-0.7334043687080793;0.13552168588528435;-0.5782472377482542;-0.2431131485875273;-0.45641626384139666;-0.0978617738312888;-0.6618648038197534;-0.1359420972156009;-0.4504808593070151;-0.2559281835987566;-0.10121939132840296;-0.6025065524945941;0.4983108675565351;NA;0.2311030296443768;0.09297481108499639;0.4456737698010933;-0.21413987055255035;-0.0459321905692871;-0.16680084540248608;0.24595831479087238;0.11204420337052312;0.33427242029383386;-0.2345801338895681;-0.41800944129900586;NA;0.26013209767305945
1974;0.044707289721835686;0.23382357929051079;-0.12627631799244388;-0.09803984310379654;0.5092902802510368;0.22557896080441964;0.6282111866230147;0.08626491661239033;0.2342554726265913;1.32580599101928e-4;0.23903497420723419;0.41067485729605746;0.6447374951368463;0.3661408056677793;0.4026606760450253;0.16052948591802974;0.22459003112715514;-0.324713695929157;-0.11588253779092361;0.40452039692170416;-0.21393674748150282;0.031075904444090696;-0.17448175936314492;-0.05233989702845854;-0.4395619372574471;0.24309292416992712;0.09645746551046486;-0.5820098207163014;0.3168544961361395;-0.007695872245392366;-0.2412752689408837;-0.16265923790193604;0.12300136749399826;0.12786620467878684;-0.5656796585321633;-0.29500231745657235;-0.4124313973513267;-0.3311881647932253;0.0242338874476431;-0.2615693247390025;-0.20416585344148164;-0.13218270450914282;-0.22145110266135148;0.008956233912774891;-0.4615362143113071;-0.523140720624629;0.05038098342661712;-0.383968590572648;-0.3064404353114032;-0.08700616274382877;-0.22926009439676243;-0.5536199459295066;-0.828866857236207;-0.48407204756453304;-0.33763802303856494;-0.40837432313563227;-0.9012389448779636;-0.4000477359501762;-0.5956819394295643;-0.15441501604069785;-0.34489714250877235;-0.31593692107817617;-0.18788874210838635;-0.270611464026965;-0.44199320454012714;-0.41445036869200713;0.07554487604040006;0.11922056915090828;-0.037327073288543566;0.19935711388141159;0.3724215103789632;0.23824576081311566;0.4049451521678997;0.10710883381593886;0.17273112397108203;0.2137009311124647;0.5655115945058937;0.15924680067800195;-0.9371036947451366;0.10267709843147799;0.7730943394072796;NA;0.3092164748179762;0.30349671779009846;-0.678501176551789;-0.1523109798238913;0.22324856979799268;-0.06478556126442658;0.20691186390958372;0.6366071778427793;0.03216512300136909;0.028536624981349235;0.42117830952675206;0.2966943246922078;0.7664828292458985;-0.260861344789598;-0.06447797944381328;0.21296940057059865;0.45084073178031936;-0.46848924436911066;0.07401842067317599;-0.16879759372756276;-0.09801242077031525;NA;-0.511186638151738;-0.20055484047530925;-0.15460874810930392;-0.041511194374883154;-0.27334679920664406;-0.23142862586883695;0.1495247774675308;-0.010089685644757651;-0.001845868964096553;0.09206482464616439;0.08550020208789633;-0.219585242801557;-0.37493136880811395;0.18179708433563313;-0.11804695947771471;0.14146765700866926;0.2569506563099848;-0.05626100489931929;-0.42504619624391715;-0.4158021234111331;-0.009392665469579953;0.11355116948650057;-0.23316476349438275;-0.5485267250133141;-0.21069516144687128;-1.9908110175059566;-0.5631192105385647;-1.1982639790430394;-0.6649051004677045;-0.1587993706182118;-0.6256846969616703;-0.4925576044476836;-0.4841960772437073;NA;-1.2452423744436265
1975;0.3545792815293116;-0.20495312140823252;0.4535403605431817;0.6200573151143294;0.3559716678598439;0.4336960927146549;0.5120130299409866;0.3832163352962894;0.2561954367842958;0.377123262485501;0.45589740512695087;0.4742360452120833;0.48307632399430567;0.18717511186337532;0.25261675599276323;0.3717750056312923;0.6057884967944744;-0.04513377803398022;0.2874731969761013;0.3365755684526821;-0.11137978383582947;-0.08060804332856719;0.15380546895050173;-0.0386686220668615;-0.21914246765277223;-0.07792538100160407;0.0028048228524459873;-0.22290139777723184;0.4838034208673223;0.15647826156583733;-0.10774608307298728;0.06060625108935902;0.20183009253240058;-0.12454034934066982;-0.5655503702577143;-0.5049299928277957;-0.2139072606954695;-0.04113184118851443;-0.013578452542116537;-0.20261387159000055;-0.40922417469835715;-0.03914763026439161;0.09138875908980104;-0.1552987584067349;-0.5455569516384955;-0.5563204441269338;-0.26869735758720914;-0.10403771499661119;-0.25447678963807974;0.3402036779963229;-0.12804529664970588;-0.3006475956990915;-0.471055797328372;-0.4504430153064689;-0.3896387910877195;-0.12001026783609348;-0.3520933995630635;-0.3397404280066052;-0.3256857796753394;-0.07701230226701661;-0.3753227697489159;-0.14718827606562712;-0.646446633512495;-0.38822539131831135;-0.05108818661897985;-0.33309092168739873;0.08107482995745086;0.1886202107279693;-0.14852074968383366;0.42404989421935324;0.3729655451971916;NA;0.22455600726262576;0.5025325409331944;0.35795897855377534;0.40043288195731863;0.27897805635945216;0.3545168979642283;NA;NA;NA;NA;NA;NA;NA;0.593385384743442;0.1118654412777671;0.2661930613674217;0.35703027148766875;0.47846265659341913;0.7349032182394648;0.19047210885231713;0.31327444367933843;0.2092647291980967;0.38214015131451085;0.05509551644952104;0.09715035588075871;0.7425162515690622;0.41322872461186044;0.5024989788771768;0.22349294704286393;-0.11168428882087689;-0.007106762808206213;-0.08076257186199287;0.1979160244186664;-0.21845166587213427;-0.0706161725844705;0.04346470477231712;1.0701414240396439;-0.1764139049266964;0.38679180255713685;0.22892657139569295;0.22171979923866836;0.14087242833280111;-0.0053689735393440685;-0.07697579579694747;0.008698997481688231;0.3986832850524795;0.6855027077009836;NA;0.10719707208059415;-0.42017613546767585;-0.4818447113488826;-0.12797570252019597;0.002594021678397951;0.3341617685648419;-0.12566668361727196;0.05160896367076262;-0.166642538442634;-0.4076460149457919;-0.6136216426942234;-0.5246707890788809;-0.3832889970370843;-0.2355562830606086;-0.5114732274276204;0.08810355786670421;0.315901208982611;NA;0.6227153029982002
1976;-0.05087296258672569;0.2637222787076574;-0.14716970482437364;-0.345486631422387;-0.04556064839021445;-0.10843182693226794;-0.30575287397341544;-0.3444129088374037;0.4567435178384951;-0.1450426582023887;-0.13344617768993494;-0.006204523673980056;-0.12421314666974759;-0.6634096207319242;-0.9692533694632912;-0.25776738715081216;-0.28295984792717377;-0.45358266884846365;-0.27853427163982103;-0.15497542736277303;-0.24515558410773686;-0.4423558186344625;-0.4853549517991862;-0.24670753655738942;-0.27713415153433374;-0.6224521700264471;-0.3475866222766708;-0.3774910432386793;-0.16305810516689556;-0.6343503901721572;-0.44672265757375484;-0.6747073689823253;0.14748646557475809;-0.10910543047138077;0.01831560957878864;-0.08297888312918911;-0.04647815565420288;-0.7139399878064498;-0.2297503454742973;-1.5330268484907421;-0.1816885859308437;-0.6302111576404883;-0.019904145725073263;-0.9287241031460383;-1.0256433792388275;-0.8644215088019696;-0.4630012137236559;-0.5604431125282598;-0.3663891878936383;0.20568596190324584;-0.8050383400665542;-0.5462309599309538;-0.6839202896213958;-0.49855745463058554;-0.7316741654896131;-0.5209809672022327;-0.3781286106441577;-0.29706039993308586;-0.6708125077859393;-0.6685191793968084;-0.7851711021111516;-0.8132604684058933;-0.18138419641307202;-0.2079288537192152;-0.5522844452484978;-0.20288487263819022;0.050285990506208744;-0.22903000026484455;-1.0572623187994292;-0.13620742431799848;0.19594147082884583;0.07581473074443235;-0.24649460894232855;0.11704138674070542;0.034330542195917246;0.1406890307646358;-0.041387605663606664;0.2665170039020428;0.427105112298765;-1.9111942224365066;-0.8600643142408071;-1.865244948387418;-2.6109314187851442;-0.7281342470305212;-1.45945538493147;0.050024838634007196;-0.31648627668045837;-0.24378948096356368;-0.5156941621864313;-0.196675945380556;-0.800681646778103;-0.30606511504725376;-0.557328563188964;-0.37202874944660547;-0.5888114351042617;-0.5483354120954225;-0.4223313041255583;-0.06723199162884708;-0.18749741289542232;-0.019157932682404066;-0.7100040602138762;0.23620580511065192;-0.19244393197323895;0.09430246512796092;-0.39324646653247886;-0.17582365767960972;-0.36521160048495993;-0.7762341890603368;-5.444570981278929e-4;-0.47731245622708407;-0.28535125321912247;-0.28749237734806066;-0.4460099975372902;-0.6308531000320494;-0.8689360101055463;-0.22182086174323778;-0.5734768426149897;-0.4402473830620046;-0.6622617837092246;-0.32746320973921694;-0.008024558655497671;-0.6886066667458159;-0.5699842005520548;-0.5746696261037201;-0.3651391960061545;-0.9118435150836568;-0.6957208222545574;-0.5272954848346334;NA;0.501977243701381;-1.4740972151998282;-1.0389524865557966;-0.30603439757030415;-0.7913105823702473;-0.2965106367183665;-0.4058457376468292;-0.060087190826699555;-0.7219186950823531;-0.25806492900561295
1977;0.2943002236696086;-0.02306738617572357;0.1337038407377148;0.03193135505288536;0.3918664451255889;0.23397565819305122;-0.017604865604328168;0.11828682808368995;-0.065757328192662;0.10620352362221386;0.18141941370791415;0.16819405852493574;0.24122340540751708;0.527075265473206;0.10747698428875374;0.12545652124829054;0.2134637661549501;-0.05125238326456305;0.40278873717067376;0.6408478418781822;-0.12540948173649547;0.038684071366773765;-0.38166365900472243;0.07731960117942549;-0.2206986500070629;0.40607167480996864;0.059482299099814284;0.8707359550133464;0.20854100407264742;0.011056687918456376;0.22648586777186708;0.2518325695737431;0.3930295292963528;-0.024312888629339113;-0.27025723149683323;0.2625322447554099;-0.2760234617262043;0.6410020553808664;0.2804256437200454;0.11677168908588342;0.712780489055473;0.23516752590560408;0.7945531216090007;0.402104595407911;0.5048852063147855;0.3303385420481817;-0.058811284878554915;0.10041440993938622;0.011963302527817632;0.5179240727912449;0.7250409808720555;0.044335763235880066;0.7075860357489443;0.1338695806996757;-0.7513899431614526;0.5815981551029754;0.11944717903396729;0.40104538289831915;-0.26498941510800833;0.1485099711584823;0.27478923741954375;0.08882671520520447;0.18410745992767552;0.2201809066847602;NA;0.4097226983842859;0.360343903178137;0.0997479629041087;0.6499380316781735;0.28262644311848284;0.36387056311833854;-0.16057656381566066;0.6816348603092208;0.4060527662276132;-0.022071743412430678;-0.009405827720100568;-0.3058977756937993;0.17759997528117644;NA;1.3988747430807358;0.7697239690369102;0.7281935185960986;1.184056592585513;1.3293479722703854;1.658052586889072;1.0122838742467692;0.12149613764233447;0.4981931893756144;0.5508890784513145;0.4647254574126709;0.020565660635777583;-0.016368008915219612;0.20240672469704712;0.7211086872114096;0.10957486713632392;0.3238768784566908;0.3883311603411328;-0.14796377915290382;0.2859168966548715;0.240358041857208;0.418827048425352;-0.08613310320016865;-0.05500870853273199;0.30217649623836573;0.029960315253279468;0.06669938379504536;0.10563958778419291;0.3368466812188098;0.7799180497436904;0.4311917018321356;NA;0.06826220887649193;0.7320033373851107;0.3829122388806754;0.9064641037776031;0.04137353856045145;0.5738487131171288;NA;-0.12053735886327566;0.660545998022493;1.0239495042362519;NA;0.3820985810218289;0.13977391345522605;0.6519443801013374;0.44369709882597874;0.5937976020970144;0.1729325683814622;NA;0.7894821212549239;-0.1464621444863372;0.49792905731128734;0.6662796153541084;0.1818969939491204;-0.016516750213078524;0.13306387532702146;0.2790783723210648;0.7584894744887754;0.3282081786801756
1978;-0.4392948864174371;-0.8803209704051138;-0.29752439786955587;-0.16999772840845617;-0.48969973510994635;-0.6439608497434559;-0.7239316705198426;-0.43075633274756875;-0.06955796254437097;-0.7057332403306793;-0.6365428724301232;-0.39672849651858666;-0.6401443621296057;-0.3628197678089231;-0.549538504702543;-0.4932870783420835;-0.6326638841579069;-0.7895073692081844;-0.15979799941495032;-0.2715862339026689;-0.6615346737487844;-0.3854582737433141;-0.2990273302796833;-0.4545352375302514;-0.8710576418714311;-0.5235756626196277;-0.861287030137257;-0.6458033435017594;-0.5302077158454273;-0.5341371341413268;-0.5857453150238321;-0.5314431600729552;-0.6444986325060018;-0.5109853362259607;-0.5250805801911493;-0.15072620378529678;-0.4939649354977682;-0.4082158145628103;-0.4799583808575285;-0.988301275583856;-0.7165241616145845;-0.6384307843862533;-0.11489260291736869;-0.5932986303985412;0.2309727462621698;-0.8289894149410655;-0.708811924919516;-0.22597191878565326;-0.7043961444767906;0.1727646363804185;-0.5504108880475549;-0.24784165611895936;-0.46040505223241013;-0.8096096819731358;-0.5843187706064086;0.0043199002037521694;-0.23105448065845913;-0.5040287907376833;-0.5473364453179421;-0.2521671921799715;-0.634753773333145;-0.7325940071943826;-0.48500627650206063;-0.7037361440064842;-0.2395983558466135;-0.6251774552255451;-0.36288318335540115;-0.5071503985910271;-0.9492356754390814;-0.5316080678902215;-0.5207364517306118;0.7121598673159317;-0.27384389033082024;-0.042001509246017046;-0.3709132692700856;-0.4362261042177966;-1.0693002334510957;-0.20578456132916645;NA;NA;NA;NA;NA;NA;NA;0.3877440636988947;-0.758825802961864;-0.3928347164103565;-1.2812087198077742;-0.46663782983771274;-1.491319259999143;-0.08264489063565073;-0.3550089664589109;-0.4374550608684675;-0.6700449485318796;-0.42974895359656173;-0.4908937500531323;-0.32545737874327774;-0.7189730162995573;-0.49093420084632555;-0.4495363668332244;-0.5716809782641725;-0.73704915912157;0.06777057062276226;-0.28865527614456976;-0.39846126648657254;-0.7351745443202606;-0.6106315573884613;-0.7395135938815027;-0.8328571972974084;-0.15017888356677567;-0.7419144424291915;-0.9030254644582074;-0.3991986162140506;-0.3950822351880898;-0.17083396271963025;-0.5463785014246021;-0.3342666637442431;-0.38842888937577413;-0.8575908427353145;-0.5106363892609318;-0.5752484600964518;-0.4634940969095602;-0.8761093430731925;-0.7701562343379873;-0.7597252002011601;-0.5201424900688849;-0.47620017611418497;NA;0.23737062611923498;0.298735628171114;-0.33286651360525177;-0.13596756846565583;-0.5410471944789403;-0.713014446065614;-0.4892729142275094;-0.48981727010349907;-0.42125159583627725;-0.06091244917793848
1979;NA;0.0294914975928382;-0.1622395796411893;-0.1913571754130643;-0.6861052650638633;0.34282614462418337;0.022477699679849916;-0.07990891851305815;-0.18621815768575;-0.33987302527691554;-0.07740308748388713;-0.20502470747608825;0.344645064393692;0.5623120806293773;0.09041733247103778;0.06239840552888509;0.022784144515929583;0.1573143663867249;-0.44010616810326364;0.2877865259539618;-0.25793764353885074;0.3321767748997999;0.30699289501473537;0.4910810115648623;-0.03110052952045539;0.08974358981252806;0.2636169637183494;0.25981621615005857;-0.3306880996934418;-0.21592423886085577;0.8088624502179709;-0.25102969361110183;-0.0777974036273541;0.5548766444580426;0.2245725176071094;0.024241794166571573;0.38062287812230444;-0.1078778729345462;0.015897993950458655;-0.4430286181337797;0.5280320472241611;-0.2762252032290604;0.11600473451222726;-0.09403339742363137;-0.07576176474653451;-0.3908276125857153;0.13621431675995055;0.16895895679038375;0.1944723513828066;0.3298518761706619;-0.026190457940028722;0.36605235309763096;0.02339757581011348;0.07308361039757649;0.36122526421181966;0.03328338295755806;0.3527293090902912;1.455564205361526e-4;-0.25705994762208917;-0.03729392029057088;-1.909213106152663e-4;-0.10893822764455408;-0.08078783205975704;0.3082735846161473;-0.12158485840597422;-0.23110423453942097;-0.3317707921623647;-0.4982295076540071;0.24443559952251626;-0.07607281908884389;-0.251189600732148;-0.6007287655565721;-0.20935592310091733;-0.16964487842164422;-0.24913907572169824;-0.2744013474333622;-0.2510782672452585;-0.12432654801631446;0.028377906986465362;0.07430472259942533;0.27088001102359627;-0.6752508993638919;0.6721977856218686;-0.36605013320836477;0.2509738441943661;-0.6122975389636762;-0.14993627403201248;-0.08311441431102207;0.09403423974163694;0.01198032172398733;-0.1693242523186509;NA;0.10747183231221058;-0.06344136399186695;0.0042138840334047245;0.008919121160223753;-0.5226116199968085;-0.5990951970181926;-0.3367469538315593;-0.19085931605369844;-0.08363838936266621;0.22276212969626918;0.0029668419024950765;0.35189530490878695;0.22684430648005893;0.2899514319261254;0.12507315153227339;0.17958541649786763;-0.4223297741170384;0.44790125124329805;0.33336246307941053;0.09099646386881233;-0.15805746650633878;-0.5659363274275684;-0.3240003893982344;0.26411931429009705;0.16298209765373972;0.47494224562595555;-0.24002916633895488;0.2323464332503482;0.05226491642263209;0.12231426391788425;0.10415439259377024;-0.059572604721937594;-0.30526248113778287;0.1196654808024249;0.1941368238072041;0.10244933745468288;0.05248764588916188;1.0882250808043352;1.1138066727179634;0.0917885043158968;0.13977487905098585;0.12227909840380491;-0.10498577223048855;0.48096070072384745;0.8518939125156386;-0.02320553054327079;-0.20901152751895236
1980;-0.5739998937448025;-0.2896268128755839;-0.7854548364521081;-0.7883655136018808;-0.8222992283740668;-0.8795935191998181;-0.6705884937979119;-0.4315255737031274;-0.5541963124255842;-0.5902453525541373;0.1600855081498711;-0.6039717959518196;-0.458354785527737;-0.18352765311358255;-0.42495459753938114;-0.5679781151201606;-0.5752599344430553;-0.8436735699446487;-0.7996435288391783;-0.2950458760094179;-1.0176018206668758;-0.5004428906898326;-0.7807232622676068;-0.21105372367888187;-0.5244960351086752;-1.0031232860813226;0.5451434032286597;-0.7045575368735832;-1.0356557445192625;-1.092759677708253;-0.6778912399492345;0.23032808928700454;-0.8506213084951959;-0.2999594658192972;-0.7432317887650495;-0.6584439059941003;-0.615772742231881;-0.8287796244397461;-0.6482601094095344;-0.8435952971598581;-0.7844527683557603;-0.7293892567629694;-0.5490025266421412;-1.0998491185953032;-0.6528345793377035;0.16352336822188462;-0.6923103226100729;-0.8593641358875477;-0.5863412951733302;-1.7376305176868714;-0.9540007674550104;-0.426735223927988;-0.6507271031884994;-0.6211764139681204;-0.9753325513504443;-0.7104006928232929;-0.6543423048723138;-0.9008581381607463;-0.6722168680098211;-0.7721855988752413;-0.6877468035077658;-0.8933017620831727;-0.3272270200089551;-0.5005082629393378;-0.5611894013725873;-0.7135896680899272;-0.4207868064286573;-0.8494894613944948;-0.31722102712854916;-0.705645689056597;-0.6764970410979865;-0.9325216924418234;-0.7117223311027538;-0.6314572537240084;-0.4519350615613438;-0.4621879312919708;-0.8301745294060368;-1.1208578570545757;-0.9021828170503436;-0.7184065571293736;-0.587769171489601;-1.87208821419342;-0.9080112268771892;-1.4107975598022886;-0.788852925408543;-0.977375050131287;-0.8848866598222207;-0.5059591756860948;-0.5121244551044883;-0.7647939159651562;-0.46654247980245156;NA;-0.30028122664218415;-0.7229059586914452;-0.5284975060472838;-0.5703342379513119;-0.2839902461599175;-0.60466926761451;-0.9407791456849415;-0.7365621472417914;-0.6624326846113551;-0.623347402156682;-0.7726382837220971;-0.6230950135520541;-0.5411047129085222;-0.6415676942634683;-0.5251674155881609;-0.35826205953370227;-0.8567457919145909;-0.38367260948378856;-0.4706503509820692;-0.5337944413698121;-0.8394968965608971;-0.6740229801457556;-0.640522340596215;-0.3653639960900428;-0.21835046763043842;-0.43770999584163484;0.08480594586684731;-0.47251202941539994;-0.5983564088594275;-0.5933174565122226;-0.5511648333539334;-0.33280211899705847;-0.5168432498931903;-0.4229054975332929;-0.38338303953301534;-0.8577160138174538;-1.1929978803569306;-0.6149699816106935;-0.618437475421624;-0.5894830143026741;-1.2671884576370456;-0.8678304810230717;-0.5346014165972441;-0.24302130308991376;-0.869834131872306;-0.5843933582883845;-0.5325044517557593
